date,point de vente,ca ht,food ca,bev ca,total couverts,ticket moyen,autres ca,ms/c,température,précipitation,durée - soleil,année,mois,mois_nom,semaine_iso,day_of_year,day_name
2025-10-18,Guinguette,0,0,0,0.0,0.0,0,1573,10.8,0.0,0.0,2025,10,October,42,291,Saturday
2025-10-18,Restaurant,4087,3460,1011,70.0,58.0,-384,2956,10.8,0.0,0.0,2025,10,October,42,291,Saturday
2025-10-16,Restaurant,2822,1107,465,29.0,97.0,1250,0,12.0,0.0,0.0,2025,10,October,42,289,Thursday
2025-10-11,Guinguette,0,0,0,0.0,0.0,0,2486,14.1,0.0,0.0,2025,10,October,41,284,Saturday
2025-10-11,Restaurant,1225,0,1225,0.0,0.0,0,2794,14.1,0.0,0.0,2025,10,October,41,284,Saturday
2025-10-09,Restaurant,1457,1097,530,20.0,73.0,-170,0,12.6,0.2,0.0,2025,10,October,41,282,Thursday
2025-10-08,Restaurant,1483,1538,593,36.0,41.0,-647,0,12.0,0.0,0.0,2025,10,October,41,281,Wednesday
2025-10-04,Guinguette,0,0,0,0.0,0.0,0,13695,13.3,10.4,0.0,2025,10,October,40,277,Saturday
2025-10-04,Restaurant,2636,1853,783,9.0,293.0,0,6713,13.3,10.4,0.0,2025,10,October,40,277,Saturday
2025-10-02,Restaurant,1752,1244,509,26.0,67.0,0,0,9.4,0.0,0.0,2025,10,October,40,275,Thursday
2025-09-28,Guinguette,5903,4020,1883,155.0,38.0,0,0,11.4,0.0,0.0,2025,9,September,39,271,Sunday
2025-09-27,Guinguette,6365,3581,2784,192.0,33.0,0,8971,11.8,0.0,0.0,2025,9,September,39,270,Saturday
2025-09-27,Restaurant,5685,4212,1474,97.0,59.0,0,10960,11.8,0.0,0.0,2025,9,September,39,270,Saturday
2025-09-26,Restaurant,287,215,72,2.0,143.0,0,0,9.6,5.0,0.0,2025,9,September,39,269,Friday
2025-09-25,Guinguette,446,297,148,13.0,34.0,0,0,10.9,1.2,0.0,2025,9,September,39,268,Thursday
2025-09-25,Restaurant,36275,13440,9185,280.0,130.0,13650,0,10.9,1.2,0.0,2025,9,September,39,268,Thursday
2025-09-24,Guinguette,364,294,71,17.0,21.0,0,0,10.7,1.9,0.0,2025,9,September,39,267,Wednesday
2025-09-23,Restaurant,3929,3705,224,65.0,60.0,0,0,11.4,1.3,0.0,2025,9,September,39,266,Tuesday
2025-09-22,Restaurant,1346,1005,341,17.0,79.0,0,0,14.1,18.9,0.0,2025,9,September,39,265,Monday
2025-09-21,Guinguette,210,0,210,0.0,0.0,0,0,17.6,30.3,0.0,2025,9,September,38,264,Sunday
2025-09-21,Restaurant,24338,12995,5234,172.0,141.0,6108,0,17.6,30.3,0.0,2025,9,September,38,264,Sunday
2025-09-20,Guinguette,10702,6549,4153,319.0,34.0,0,10472,20.3,0.0,0.0,2025,9,September,38,263,Saturday
2025-09-20,Restaurant,62,0,62,0.0,0.0,0,12826,20.3,0.0,0.0,2025,9,September,38,263,Saturday
2025-09-19,Guinguette,5797,3236,2561,163.0,36.0,0,0,19.0,0.0,0.0,2025,9,September,38,262,Friday
2025-09-19,Restaurant,5285,3913,1284,72.0,73.0,88,0,19.0,0.0,0.0,2025,9,September,38,262,Friday
2025-09-18,Guinguette,4847,3066,1781,113.0,43.0,0,0,17.9,0.0,0.0,2025,9,September,38,261,Thursday
2025-09-18,Restaurant,4973,2931,1542,68.0,73.0,500,0,17.9,0.0,0.0,2025,9,September,38,261,Thursday
2025-09-17,Restaurant,529,371,158,6.0,88.0,0,0,15.4,0.0,0.0,2025,9,September,38,260,Wednesday
2025-09-16,Restaurant,172,0,172,0.0,0.0,0,0,16.4,3.7,0.0,2025,9,September,38,259,Tuesday
2025-09-15,Restaurant,13516,3560,5748,67.0,202.0,4208,0,19.7,8.8,0.0,2025,9,September,38,258,Monday
2025-09-14,Guinguette,3160,2141,1019,94.0,34.0,0,0,16.5,5.5,0.0,2025,9,September,37,257,Sunday
2025-09-14,Restaurant,4277,3031,1246,61.0,70.0,0,0,16.5,5.5,0.0,2025,9,September,37,257,Sunday
2025-09-13,Guinguette,1156,683,473,32.0,36.0,0,8944,13.6,1.5,0.0,2025,9,September,37,256,Saturday
2025-09-13,Restaurant,6755,5054,2190,80.0,84.0,-489,9596,13.6,1.5,0.0,2025,9,September,37,256,Saturday
2025-09-12,Guinguette,3161,1656,1505,83.0,38.0,0,0,16.0,2.0,0.0,2025,9,September,37,255,Friday
2025-09-12,Restaurant,2455,1923,533,38.0,65.0,0,0,16.0,2.0,0.0,2025,9,September,37,255,Friday
2025-09-11,Guinguette,3039,1729,1310,93.0,33.0,0,0,16.7,2.7,0.0,2025,9,September,37,254,Thursday
2025-09-11,Restaurant,2252,1735,517,38.0,59.0,0,0,16.7,2.7,0.0,2025,9,September,37,254,Thursday
2025-09-10,Guinguette,1801,975,825,52.0,35.0,0,0,17.2,1.1,0.0,2025,9,September,37,253,Wednesday
2025-09-10,Restaurant,989,742,248,12.0,82.0,0,0,17.2,1.1,0.0,2025,9,September,37,253,Wednesday
2025-09-09,Guinguette,158,3,155,0.0,0.0,0,0,18.3,4.6,0.0,2025,9,September,37,252,Tuesday
2025-09-08,Guinguette,3177,2000,1177,50.0,64.0,0,0,17.7,2.4,0.0,2025,9,September,37,251,Monday
2025-09-07,Guinguette,8915,5388,3527,263.0,34.0,0,0,18.5,0.0,0.0,2025,9,September,36,250,Sunday
2025-09-07,Restaurant,6597,2519,745,178.0,37.0,3333,0,18.5,0.0,0.0,2025,9,September,36,250,Sunday
2025-09-06,Guinguette,7066,4345,2721,222.0,32.0,0,9623,16.3,0.0,0.0,2025,9,September,36,249,Saturday
2025-09-06,Le petit baigneur,279,193,86,27.0,10.0,0,0,16.3,0.0,0.0,2025,9,September,36,249,Saturday
2025-09-06,Restaurant,12130,3964,2750,76.0,160.0,5417,9082,16.3,0.0,0.0,2025,9,September,36,249,Saturday
2025-09-05,Guinguette,2314,1186,1128,66.0,35.0,0,0,17.0,2.2,0.0,2025,9,September,36,248,Friday
2025-09-05,Restaurant,2367,1776,590,39.0,61.0,0,0,17.0,2.2,0.0,2025,9,September,36,248,Friday
2025-09-03,Guinguette,5705,3209,2496,178.0,32.0,0,0,19.7,0.0,0.0,2025,9,September,36,246,Wednesday
2025-09-03,Le petit baigneur,29,5,24,5.0,6.0,0,0,19.7,0.0,0.0,2025,9,September,36,246,Wednesday
2025-09-03,Restaurant,1358,1051,307,17.0,80.0,0,0,19.7,0.0,0.0,2025,9,September,36,246,Wednesday
2025-09-02,Guinguette,293,42,251,0.0,0.0,0,0,16.2,3.0,0.0,2025,9,September,36,245,Tuesday
2025-08-31,Guinguette,9351,5504,3847,253.0,37.0,0,0,18.4,0.0,0.0,2025,8,August,35,243,Sunday
2025-08-31,Le petit baigneur,966,740,226,77.0,13.0,0,0,18.4,0.0,0.0,2025,8,August,35,243,Sunday
2025-08-31,Restaurant,4195,3153,1043,75.0,56.0,0,0,18.4,0.0,0.0,2025,8,August,35,243,Sunday
2025-08-30,Guinguette,6676,3435,3241,176.0,38.0,0,14098,16.3,2.0,0.0,2025,8,August,35,242,Saturday
2025-08-30,Le petit baigneur,155,119,36,7.0,22.0,0,0,16.3,2.0,0.0,2025,8,August,35,242,Saturday
2025-08-30,Restaurant,5761,3819,1942,67.0,86.0,0,14585,16.3,2.0,0.0,2025,8,August,35,242,Saturday
2025-08-29,Guinguette,1435,932,504,43.0,33.0,0,0,15.8,8.7,0.0,2025,8,August,35,241,Friday
2025-08-29,Le petit baigneur,53,53,0,3.0,18.0,0,0,15.8,8.7,0.0,2025,8,August,35,241,Friday
2025-08-29,Restaurant,2768,3079,1714,51.0,54.0,-2025,0,15.8,8.7,0.0,2025,8,August,35,241,Friday
2025-08-28,Restaurant,13830,5644,4853,88.0,157.0,3333,0,19.0,49.9,0.0,2025,8,August,35,240,Thursday
2025-08-27,Guinguette,3245,1992,1253,95.0,34.0,0,0,21.3,1.6,0.0,2025,8,August,35,239,Wednesday
2025-08-27,Le petit baigneur,70,70,0,2.0,35.0,0,0,21.3,1.6,0.0,2025,8,August,35,239,Wednesday
2025-08-27,Restaurant,8237,3070,1667,65.0,127.0,3500,0,21.3,1.6,0.0,2025,8,August,35,239,Wednesday
2025-08-26,Guinguette,8932,4673,4259,233.0,38.0,0,0,22.2,0.0,0.0,2025,8,August,35,238,Tuesday
2025-08-26,Le petit baigneur,1486,1146,339,94.0,16.0,0,0,22.2,0.0,0.0,2025,8,August,35,238,Tuesday
2025-08-26,Restaurant,10295,3207,1587,54.0,191.0,5500,0,22.2,0.0,0.0,2025,8,August,35,238,Tuesday
2025-08-25,Guinguette,8379,5154,3226,219.0,38.0,0,0,19.5,0.0,0.0,2025,8,August,35,237,Monday
2025-08-25,Le petit baigneur,1068,764,304,72.0,15.0,0,0,19.5,0.0,0.0,2025,8,August,35,237,Monday
2025-08-24,Guinguette,12048,6995,5052,314.0,38.0,0,0,18.8,0.0,0.0,2025,8,August,34,236,Sunday
2025-08-24,Le petit baigneur,1988,1383,605,140.0,14.0,0,0,18.8,0.0,0.0,2025,8,August,34,236,Sunday
2025-08-24,Restaurant,9640,6468,3172,149.0,65.0,0,0,18.8,0.0,0.0,2025,8,August,34,236,Sunday
2025-08-23,Guinguette,14998,9314,5684,404.0,37.0,0,16455,18.3,0.0,0.0,2025,8,August,34,235,Saturday
2025-08-23,Le petit baigneur,1623,1156,468,113.0,14.0,0,0,18.3,0.0,0.0,2025,8,August,34,235,Saturday
2025-08-23,Restaurant,10083,6153,2305,95.0,106.0,1625,13910,18.3,0.0,0.0,2025,8,August,34,235,Saturday
2025-08-22,Guinguette,8588,5256,3332,251.0,34.0,0,0,18.8,0.8,0.0,2025,8,August,34,234,Friday
2025-08-22,Le petit baigneur,855,503,352,78.0,11.0,0,0,18.8,0.8,0.0,2025,8,August,34,234,Friday
2025-08-22,Restaurant,3054,2262,792,41.0,74.0,0,0,18.8,0.8,0.0,2025,8,August,34,234,Friday
2025-08-21,Guinguette,1006,788,218,32.0,31.0,0,0,17.0,11.0,0.0,2025,8,August,34,233,Thursday
2025-08-21,Restaurant,3387,2445,942,53.0,64.0,0,0,17.0,11.0,0.0,2025,8,August,34,233,Thursday
2025-08-20,Guinguette,913,699,214,33.0,28.0,0,0,18.0,15.6,0.0,2025,8,August,34,232,Wednesday
2025-08-20,Restaurant,2132,1703,429,37.0,58.0,0,0,18.0,15.6,0.0,2025,8,August,34,232,Wednesday
2025-08-19,Guinguette,3962,2639,1322,115.0,34.0,0,0,20.7,4.5,0.0,2025,8,August,34,231,Tuesday
2025-08-19,Le petit baigneur,644,527,117,38.0,17.0,0,0,20.7,4.5,0.0,2025,8,August,34,231,Tuesday
2025-08-18,Guinguette,12557,7663,4894,361.0,35.0,0,0,23.8,0.0,0.0,2025,8,August,34,230,Monday
2025-08-18,Le petit baigneur,2278,1592,686,138.0,17.0,0,0,23.8,0.0,0.0,2025,8,August,34,230,Monday
2025-08-17,Guinguette,13482,7915,5567,363.0,37.0,0,0,24.4,0.0,0.0,2025,8,August,33,229,Sunday
2025-08-17,Le petit baigneur,3101,2289,812,178.0,17.0,0,0,24.4,0.0,0.0,2025,8,August,33,229,Sunday
2025-08-17,Restaurant,3822,2993,829,79.0,48.0,0,0,24.4,0.0,0.0,2025,8,August,33,229,Sunday
2025-08-16,Guinguette,14404,8302,6102,385.0,37.0,0,20127,25.2,0.0,0.0,2025,8,August,33,228,Saturday
2025-08-16,Le petit baigneur,2781,1813,968,181.0,15.0,0,0,25.2,0.0,0.0,2025,8,August,33,228,Saturday
2025-08-16,Restaurant,9952,7515,2437,148.0,67.0,0,14840,25.2,0.0,0.0,2025,8,August,33,228,Saturday
2025-08-15,Guinguette,11943,6969,4974,351.0,34.0,0,0,23.6,0.0,0.0,2025,8,August,33,227,Friday
2025-08-15,Le petit baigneur,2853,2022,831,168.0,17.0,0,0,23.6,0.0,0.0,2025,8,August,33,227,Friday
2025-08-15,Restaurant,8435,6389,2046,126.0,67.0,0,0,23.6,0.0,0.0,2025,8,August,33,227,Friday
2025-08-14,Guinguette,7944,4468,3476,219.0,36.0,0,0,25.0,0.0,0.0,2025,8,August,33,226,Thursday
2025-08-14,Le petit baigneur,1588,1113,475,95.0,17.0,0,0,25.0,0.0,0.0,2025,8,August,33,226,Thursday
2025-08-14,Restaurant,5661,4489,1172,91.0,62.0,0,0,25.0,0.0,0.0,2025,8,August,33,226,Thursday
2025-08-13,Guinguette,12694,7167,5527,342.0,37.0,0,0,27.0,0.0,0.0,2025,8,August,33,225,Wednesday
2025-08-13,Le petit baigneur,2416,1600,816,155.0,16.0,0,0,27.0,0.0,0.0,2025,8,August,33,225,Wednesday
2025-08-13,Restaurant,6723,5093,1630,105.0,64.0,0,0,27.0,0.0,0.0,2025,8,August,33,225,Wednesday
2025-08-12,Guinguette,13188,6815,6373,366.0,36.0,0,0,28.0,0.0,0.0,2025,8,August,33,224,Tuesday
2025-08-12,Le petit baigneur,2353,1648,705,159.0,15.0,0,0,28.0,0.0,0.0,2025,8,August,33,224,Tuesday
2025-08-11,Guinguette,12087,6840,5247,331.0,37.0,0,0,26.8,0.0,0.0,2025,8,August,33,223,Monday
2025-08-11,Le petit baigneur,2209,1663,547,128.0,17.0,0,0,26.8,0.0,0.0,2025,8,August,33,223,Monday
2025-08-10,Guinguette,11938,6828,5110,346.0,35.0,0,0,27.4,0.0,0.0,2025,8,August,32,222,Sunday
2025-08-10,Le petit baigneur,2983,2021,962,211.0,14.0,0,0,27.4,0.0,0.0,2025,8,August,32,222,Sunday
2025-08-10,Restaurant,5076,3862,1214,87.0,58.0,0,0,27.4,0.0,0.0,2025,8,August,32,222,Sunday
2025-08-09,Guinguette,13864,7934,5930,367.0,38.0,0,20648,26.9,0.0,0.0,2025,8,August,32,221,Saturday
2025-08-09,Le petit baigneur,2421,1607,813,169.0,14.0,0,0,26.9,0.0,0.0,2025,8,August,32,221,Saturday
2025-08-09,Restaurant,8112,6137,1974,133.0,61.0,0,16790,26.9,0.0,0.0,2025,8,August,32,221,Saturday
2025-08-08,Guinguette,11463,6367,5096,303.0,38.0,0,0,25.1,0.0,0.0,2025,8,August,32,220,Friday
2025-08-08,Le petit baigneur,2010,1432,578,112.0,18.0,0,0,25.1,0.0,0.0,2025,8,August,32,220,Friday
2025-08-08,Restaurant,7777,5670,2107,132.0,59.0,0,0,25.1,0.0,0.0,2025,8,August,32,220,Friday
2025-08-07,Guinguette,12213,7056,5157,357.0,34.0,0,0,22.6,0.0,0.0,2025,8,August,32,219,Thursday
2025-08-07,Le petit baigneur,2724,1901,823,159.0,17.0,0,0,22.6,0.0,0.0,2025,8,August,32,219,Thursday
2025-08-07,Restaurant,7767,5918,1849,133.0,58.0,0,0,22.6,0.0,0.0,2025,8,August,32,219,Thursday
2025-08-06,Guinguette,8673,5091,3582,449.0,19.0,0,0,20.5,0.0,0.0,2025,8,August,32,218,Wednesday
2025-08-06,Le petit baigneur,1232,914,318,72.0,17.0,0,0,20.5,0.0,0.0,2025,8,August,32,218,Wednesday
2025-08-06,Restaurant,6757,5323,1435,103.0,66.0,0,0,20.5,0.0,0.0,2025,8,August,32,218,Wednesday
2025-08-05,Guinguette,9934,5962,3972,294.0,34.0,0,0,22.2,0.0,0.0,2025,8,August,32,217,Tuesday
2025-08-05,Le petit baigneur,1691,1114,578,136.0,12.0,0,0,22.2,0.0,0.0,2025,8,August,32,217,Tuesday
2025-08-04,Guinguette,9832,5499,4333,271.0,36.0,0,0,20.4,0.0,0.0,2025,8,August,32,216,Monday
2025-08-04,Le petit baigneur,1612,1124,487,109.0,15.0,0,0,20.4,0.0,0.0,2025,8,August,32,216,Monday
2025-08-03,Guinguette,13124,8132,4992,385.0,34.0,0,0,18.3,0.0,0.0,2025,8,August,31,215,Sunday
2025-08-03,Le petit baigneur,2055,1644,411,130.0,16.0,0,0,18.3,0.0,0.0,2025,8,August,31,215,Sunday
2025-08-03,Restaurant,4306,3160,1146,90.0,48.0,0,0,18.3,0.0,0.0,2025,8,August,31,215,Sunday
2025-08-02,Guinguette,6642,3633,3010,176.0,38.0,0,17632,19.0,10.6,0.0,2025,8,August,31,214,Saturday
2025-08-02,Le petit baigneur,826,697,129,56.0,15.0,0,0,19.0,10.6,0.0,2025,8,August,31,214,Saturday
2025-08-02,Restaurant,5657,4328,1329,85.0,67.0,0,16548,19.0,10.6,0.0,2025,8,August,31,214,Saturday
2025-08-01,Guinguette,7012,4158,2854,175.0,40.0,0,0,20.6,1.1,0.0,2025,8,August,31,213,Friday
2025-08-01,Le petit baigneur,1561,1135,426,92.0,17.0,0,0,20.6,1.1,0.0,2025,8,August,31,213,Friday
2025-08-01,Restaurant,6871,5267,1604,101.0,68.0,0,0,20.6,1.1,0.0,2025,8,August,31,213,Friday
2025-07-31,Guinguette,9845,5318,4526,265.0,37.0,0,0,20.2,0.0,0.0,2025,7,July,31,212,Thursday
2025-07-31,Le petit baigneur,2040,1424,616,123.0,17.0,0,0,20.2,0.0,0.0,2025,7,July,31,212,Thursday
2025-07-31,Restaurant,5707,4223,1484,85.0,67.0,0,0,20.2,0.0,0.0,2025,7,July,31,212,Thursday
2025-07-30,Guinguette,6856,3987,2869,210.0,33.0,0,0,18.5,0.0,0.0,2025,7,July,31,211,Wednesday
2025-07-30,Le petit baigneur,958,740,219,67.0,14.0,0,0,18.5,0.0,0.0,2025,7,July,31,211,Wednesday
2025-07-30,Restaurant,6233,4707,1525,94.0,66.0,0,0,18.5,0.0,0.0,2025,7,July,31,211,Wednesday
2025-07-29,Guinguette,6916,3788,3128,192.0,36.0,0,0,17.8,0.3,0.0,2025,7,July,31,210,Tuesday
2025-07-29,Le petit baigneur,890,625,265,64.0,14.0,0,0,17.8,0.3,0.0,2025,7,July,31,210,Tuesday
2025-07-27,Guinguette,3038,2069,969,92.0,33.0,0,0,18.1,21.5,0.0,2025,7,July,30,208,Sunday
2025-07-27,Le petit baigneur,390,347,43,31.0,13.0,0,0,18.1,21.5,0.0,2025,7,July,30,208,Sunday
2025-07-27,Restaurant,3909,3020,889,66.0,59.0,0,0,18.1,21.5,0.0,2025,7,July,30,208,Sunday
2025-07-26,Le petit baigneur,4036,0,4036,34.0,119.0,0,0,18.1,3.0,0.0,2025,7,July,30,207,Saturday
2025-07-26,Restaurant,7134,6129,1855,118.0,60.0,-851,15029,18.1,3.0,0.0,2025,7,July,30,207,Saturday
2025-07-25,Guinguette,7704,4443,3261,159.0,48.0,0,17512,19.0,0.8,0.0,2025,7,July,30,206,Friday
2025-07-25,Le petit baigneur,451,345,106,29.0,16.0,0,0,19.0,0.8,0.0,2025,7,July,30,206,Friday
2025-07-25,Restaurant,2951,2208,743,42.0,70.0,0,0,19.0,0.8,0.0,2025,7,July,30,206,Friday
2025-07-24,Guinguette,6449,3191,3258,164.0,39.0,0,0,19.1,6.4,0.0,2025,7,July,30,205,Thursday
2025-07-24,Le petit baigneur,643,511,132,41.0,16.0,0,0,19.1,6.4,0.0,2025,7,July,30,205,Thursday
2025-07-24,Restaurant,19339,8182,3841,150.0,129.0,7317,0,19.1,6.4,0.0,2025,7,July,30,205,Thursday
2025-07-23,Guinguette,1723,1099,624,48.0,36.0,0,0,18.4,0.5,0.0,2025,7,July,30,204,Wednesday
2025-07-23,Le petit baigneur,567,476,91,25.0,23.0,0,0,18.4,0.5,0.0,2025,7,July,30,204,Wednesday
2025-07-23,Restaurant,5158,3971,1187,93.0,55.0,0,0,18.4,0.5,0.0,2025,7,July,30,204,Wednesday
2025-07-22,Guinguette,7812,4512,3300,229.0,34.0,0,0,20.0,1.4,0.0,2025,7,July,30,203,Tuesday
2025-07-22,Le petit baigneur,704,475,229,60.0,12.0,0,0,20.0,1.4,0.0,2025,7,July,30,203,Tuesday
2025-07-21,Guinguette,4928,2646,2281,129.0,38.0,0,0,20.0,19.5,0.0,2025,7,July,30,202,Monday
2025-07-21,Le petit baigneur,348,282,66,17.0,20.0,0,0,20.0,19.5,0.0,2025,7,July,30,202,Monday
2025-07-20,Guinguette,5728,3690,2038,131.0,44.0,0,0,21.8,18.5,0.0,2025,7,July,29,201,Sunday
2025-07-20,Restaurant,4181,3179,1002,72.0,58.0,0,0,21.8,18.5,0.0,2025,7,July,29,201,Sunday
2025-07-19,Guinguette,5616,3200,2416,151.0,37.0,0,19460,21.0,12.2,0.0,2025,7,July,29,200,Saturday
2025-07-19,Le petit baigneur,68,52,16,4.0,17.0,0,0,21.0,12.2,0.0,2025,7,July,29,200,Saturday
2025-07-19,Restaurant,7578,5820,1758,118.0,64.0,0,16442,21.0,12.2,0.0,2025,7,July,29,200,Saturday
2025-07-18,Guinguette,7639,4306,3333,221.0,35.0,0,0,23.7,0.0,0.0,2025,7,July,29,199,Friday
2025-07-18,Le petit baigneur,1164,893,271,64.0,18.0,0,0,23.7,0.0,0.0,2025,7,July,29,199,Friday
2025-07-18,Restaurant,5990,4564,1427,89.0,67.0,0,0,23.7,0.0,0.0,2025,7,July,29,199,Friday
2025-07-17,Guinguette,13100,7698,5252,306.0,43.0,150,0,24.0,0.5,0.0,2025,7,July,29,198,Thursday
2025-07-17,Le petit baigneur,1470,1154,316,103.0,14.0,0,0,24.0,0.5,0.0,2025,7,July,29,198,Thursday
2025-07-17,Restaurant,5506,4104,1402,81.0,68.0,0,0,24.0,0.5,0.0,2025,7,July,29,198,Thursday
2025-07-16,Guinguette,6970,3757,3212,179.0,39.0,0,0,21.5,0.0,0.0,2025,7,July,29,197,Wednesday
2025-07-16,Le petit baigneur,892,695,198,59.0,15.0,0,0,21.5,0.0,0.0,2025,7,July,29,197,Wednesday
2025-07-16,Restaurant,5627,4305,1323,75.0,75.0,0,0,21.5,0.0,0.0,2025,7,July,29,197,Wednesday
2025-07-15,Guinguette,9176,5451,3726,212.0,43.0,0,0,22.6,1.0,0.0,2025,7,July,29,196,Tuesday
2025-07-15,Le petit baigneur,480,408,72,37.0,13.0,0,0,22.6,1.0,0.0,2025,7,July,29,196,Tuesday
2025-07-14,Guinguette,8286,4896,3390,253.0,33.0,0,0,23.7,13.3,0.0,2025,7,July,29,195,Monday
2025-07-14,Le petit baigneur,1346,950,396,91.0,15.0,0,0,23.7,13.3,0.0,2025,7,July,29,195,Monday
2025-07-14,Restaurant,2519,1888,631,50.0,50.0,0,0,23.7,13.3,0.0,2025,7,July,29,195,Monday
2025-07-13,Guinguette,12938,6411,6526,319.0,41.0,0,0,24.6,0.0,0.0,2025,7,July,28,194,Sunday
2025-07-13,Le petit baigneur,3099,1835,1265,218.0,14.0,0,0,24.6,0.0,0.0,2025,7,July,28,194,Sunday
2025-07-13,Restaurant,5549,4292,1257,95.0,58.0,0,0,24.6,0.0,0.0,2025,7,July,28,194,Sunday
2025-07-12,Guinguette,14262,7428,6834,345.0,41.0,0,18593,23.2,0.0,0.0,2025,7,July,28,193,Saturday
2025-07-12,Le petit baigneur,2789,1833,956,176.0,16.0,0,0,23.2,0.0,0.0,2025,7,July,28,193,Saturday
2025-07-12,Restaurant,12212,6337,2294,118.0,103.0,3581,19399,23.2,0.0,0.0,2025,7,July,28,193,Saturday
2025-07-11,Guinguette,10073,5444,4629,272.0,37.0,0,0,21.5,0.0,0.0,2025,7,July,28,192,Friday
2025-07-11,Le petit baigneur,1391,951,440,104.0,13.0,0,0,21.5,0.0,0.0,2025,7,July,28,192,Friday
2025-07-11,Restaurant,5088,3861,1227,72.0,71.0,0,0,21.5,0.0,0.0,2025,7,July,28,192,Friday
2025-07-10,Guinguette,8802,4554,4248,255.0,35.0,0,0,19.8,0.0,0.0,2025,7,July,28,191,Thursday
2025-07-10,Le petit baigneur,1298,838,460,82.0,16.0,0,0,19.8,0.0,0.0,2025,7,July,28,191,Thursday
2025-07-10,Restaurant,14790,5873,6067,104.0,142.0,2850,0,19.8,0.0,0.0,2025,7,July,28,191,Thursday
2025-07-09,Guinguette,5567,2977,2590,158.0,35.0,0,0,16.8,0.0,0.0,2025,7,July,28,190,Wednesday
2025-07-09,Le petit baigneur,683,537,146,47.0,15.0,0,0,16.8,0.0,0.0,2025,7,July,28,190,Wednesday
2025-07-09,Restaurant,5418,4090,1328,70.0,77.0,0,0,16.8,0.0,0.0,2025,7,July,28,190,Wednesday
2025-07-08,Guinguette,1008,619,389,32.0,32.0,0,0,15.4,1.5,0.0,2025,7,July,28,189,Tuesday
2025-07-08,Restaurant,1411,874,537,19.0,74.0,0,0,15.4,1.5,0.0,2025,7,July,28,189,Tuesday
2025-07-06,Guinguette,3124,2307,816,85.0,37.0,0,0,19.6,0.0,0.0,2025,7,July,27,187,Sunday
2025-07-06,Restaurant,3533,2861,672,72.0,49.0,0,0,19.6,0.0,0.0,2025,7,July,27,187,Sunday
2025-07-05,Guinguette,16956,10123,6833,275.0,62.0,0,18752,24.4,0.0,0.0,2025,7,July,27,186,Saturday
2025-07-05,Le petit baigneur,3641,2589,1052,213.0,17.0,0,0,24.4,0.0,0.0,2025,7,July,27,186,Saturday
2025-07-05,Restaurant,13065,6961,3104,132.0,99.0,3000,17215,24.4,0.0,0.0,2025,7,July,27,186,Saturday
2025-07-04,Guinguette,7469,4297,3258,198.0,38.0,-86,0,26.2,0.0,0.0,2025,7,July,27,185,Friday
2025-07-04,Le petit baigneur,864,617,246,59.0,15.0,0,0,26.2,0.0,0.0,2025,7,July,27,185,Friday
2025-07-04,Restaurant,5023,3737,1287,66.0,76.0,0,0,26.2,0.0,0.0,2025,7,July,27,185,Friday
2025-07-03,Guinguette,11168,5761,5107,227.0,49.0,300,0,27.2,0.5,0.0,2025,7,July,27,184,Thursday
2025-07-03,Le petit baigneur,833,514,318,50.0,17.0,0,0,27.2,0.5,0.0,2025,7,July,27,184,Thursday
2025-07-03,Restaurant,4346,3056,1290,63.0,69.0,0,0,27.2,0.5,0.0,2025,7,July,27,184,Thursday
2025-07-02,Guinguette,10456,6766,3690,263.0,40.0,0,0,27.1,0.4,0.0,2025,7,July,27,183,Wednesday
2025-07-02,Le petit baigneur,804,542,261,64.0,13.0,0,0,27.1,0.4,0.0,2025,7,July,27,183,Wednesday
2025-07-02,Restaurant,4651,3588,1063,62.0,75.0,0,0,27.1,0.4,0.0,2025,7,July,27,183,Wednesday
2025-07-01,Guinguette,89,11,78,0.0,0.0,0,0,27.8,0.0,0.0,2025,7,July,27,182,Tuesday
2025-07-01,Le petit baigneur,984,537,448,78.0,13.0,0,0,27.8,0.0,0.0,2025,7,July,27,182,Tuesday
2025-06-29,Guinguette,12809,7266,5543,358.0,36.0,0,0,26.9,0.0,0.0,2025,6,June,26,180,Sunday
2025-06-29,Le petit baigneur,2431,1793,638,166.0,15.0,0,0,26.9,0.0,0.0,2025,6,June,26,180,Sunday
2025-06-28,Guinguette,13736,7895,5840,367.0,37.0,0,15624,25.9,0.0,0.0,2025,6,June,26,179,Saturday
2025-06-28,Le petit baigneur,1769,1200,569,129.0,14.0,0,0,25.9,0.0,0.0,2025,6,June,26,179,Saturday
2025-06-28,Restaurant,9372,6014,3358,172.0,54.0,0,18749,25.9,0.0,0.0,2025,6,June,26,179,Saturday
2025-06-27,Guinguette,7080,3927,3153,194.0,36.0,0,0,23.8,0.0,0.0,2025,6,June,26,178,Friday
2025-06-27,Restaurant,10475,5383,2175,82.0,128.0,2917,0,23.8,0.0,0.0,2025,6,June,26,178,Friday
2025-06-26,Guinguette,7876,4881,2995,181.0,44.0,0,0,25.0,2.0,0.0,2025,6,June,26,177,Thursday
2025-06-26,Restaurant,19962,8405,2874,120.0,166.0,8684,0,25.0,2.0,0.0,2025,6,June,26,177,Thursday
2025-06-25,Guinguette,7700,4664,3036,206.0,37.0,0,0,25.1,0.0,0.0,2025,6,June,26,176,Wednesday
